extracted_at,timestamp,latitide,longitude,timezone,elevation,temperature_c
2026-04-27 16:53:29,2026-04-30T05:00,16.555359,121.48714,GMT,242.0,33.1
2026-04-27 16:53:29,2026-04-30T06:00,16.555359,121.48714,GMT,242.0,33.6
2026-04-27 16:53:29,2026-04-30T07:00,16.555359,121.48714,GMT,242.0,33.6
2026-04-27 16:53:29,2026-04-30T08:00,16.555359,121.48714,GMT,242.0,33.1
2026-04-27 16:53:29,2026-04-30T09:00,16.555359,121.48714,GMT,242.0,32.3
2026-04-27 16:53:29,2026-04-30T10:00,16.555359,121.48714,GMT,242.0,30.4
2026-04-27 16:53:29,2026-04-30T11:00,16.555359,121.48714,GMT,242.0,28.5
2026-04-27 16:53:29,2026-04-30T12:00,16.555359,121.48714,GMT,242.0,27.6
2026-04-27 16:53:29,2026-04-30T13:00,16.555359,121.48714,GMT,242.0,27.4
2026-04-27 16:53:29,2026-04-30T14:00,16.555359,121.48714,GMT,242.0,26.6
2026-04-27 16:53:29,2026-04-30T15:00,16.555359,121.48714,GMT,242.0,25.9
2026-04-27 16:53:29,2026-04-30T16:00,16.555359,121.48714,GMT,242.0,25.0
2026-04-27 16:53:29,2026-04-30T17:00,16.555359,121.48714,GMT,242.0,24.7
2026-04-27 16:53:29,2026-04-30T18:00,16.555359,121.48714,GMT,242.0,24.5
2026-04-27 16:53:29,2026-04-30T19:00,16.555359,121.48714,GMT,242.0,24.1
2026-04-27 16:53:29,2026-04-30T20:00,16.555359,121.48714,GMT,242.0,23.6
2026-04-27 16:53:29,2026-04-30T21:00,16.555359,121.48714,GMT,242.0,23.6
2026-04-27 16:53:29,2026-04-30T22:00,16.555359,121.48714,GMT,242.0,24.2
2026-04-27 16:53:29,2026-04-30T23:00,16.555359,121.48714,GMT,242.0,25.3
2026-04-27 16:53:29,2026-05-01T00:00,16.555359,121.48714,GMT,242.0,26.5
2026-04-27 16:53:29,2026-05-01T01:00,16.555359,121.48714,GMT,242.0,28.0
2026-04-27 16:53:29,2026-05-01T02:00,16.555359,121.48714,GMT,242.0,29.7
2026-04-27 16:53:29,2026-05-01T03:00,16.555359,121.48714,GMT,242.0,31.2
2026-04-27 16:53:29,2026-05-01T04:00,16.555359,121.48714,GMT,242.0,32.5
2026-04-27 16:53:29,2026-05-01T05:00,16.555359,121.48714,GMT,242.0,33.7
2026-04-27 16:53:29,2026-05-01T06:00,16.555359,121.48714,GMT,242.0,34.1
2026-04-27 16:53:29,2026-05-01T07:00,16.555359,121.48714,GMT,242.0,33.5
2026-04-27 16:53:29,2026-05-01T08:00,16.555359,121.48714,GMT,242.0,32.3
2026-04-27 16:53:29,2026-05-01T09:00,16.555359,121.48714,GMT,242.0,31.0
2026-04-27 16:53:29,2026-05-01T10:00,16.555359,121.48714,GMT,242.0,29.5
2026-04-27 16:53:29,2026-05-01T11:00,16.555359,121.48714,GMT,242.0,28.1
2026-04-27 16:53:29,2026-05-01T12:00,16.555359,121.48714,GMT,242.0,26.9
2026-04-27 16:53:29,2026-05-01T13:00,16.555359,121.48714,GMT,242.0,26.0
2026-04-27 16:53:29,2026-05-01T14:00,16.555359,121.48714,GMT,242.0,25.5
2026-04-27 16:53:29,2026-05-01T15:00,16.555359,121.48714,GMT,242.0,25.0
2026-04-27 16:53:29,2026-05-01T16:00,16.555359,121.48714,GMT,242.0,24.4
2026-04-27 16:53:29,2026-05-01T17:00,16.555359,121.48714,GMT,242.0,23.9
2026-04-27 16:53:29,2026-05-01T18:00,16.555359,121.48714,GMT,242.0,23.4
2026-04-27 16:53:29,2026-05-01T19:00,16.555359,121.48714,GMT,242.0,22.8
2026-04-27 16:53:29,2026-05-01T20:00,16.555359,121.48714,GMT,242.0,22.2
2026-04-27 16:53:29,2026-05-01T21:00,16.555359,121.48714,GMT,242.0,22.4
2026-04-27 16:53:29,2026-05-01T22:00,16.555359,121.48714,GMT,242.0,23.5
2026-04-27 16:53:29,2026-05-01T23:00,16.555359,121.48714,GMT,242.0,25.3
2026-04-27 16:53:29,2026-05-02T00:00,16.555359,121.48714,GMT,242.0,27.1
2026-04-27 16:53:29,2026-05-02T01:00,16.555359,121.48714,GMT,242.0,28.8
2026-04-27 16:53:29,2026-05-02T02:00,16.555359,121.48714,GMT,242.0,30.5
2026-04-27 16:53:29,2026-05-02T03:00,16.555359,121.48714,GMT,242.0,31.9
2026-04-27 16:53:29,2026-05-02T04:00,16.555359,121.48714,GMT,242.0,33.0
2026-04-27 16:53:29,2026-05-02T05:00,16.555359,121.48714,GMT,242.0,33.7
2026-04-27 16:53:29,2026-05-02T06:00,16.555359,121.48714,GMT,242.0,34.0
2026-04-27 16:53:29,2026-05-02T07:00,16.555359,121.48714,GMT,242.0,33.5
2026-04-27 16:53:29,2026-05-02T08:00,16.555359,121.48714,GMT,242.0,32.5
